CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
11647,ColonialVoice,7.77715E+13,7,2008,00:00.0
11648,ColonialVoice,7.7775E+13,11,2005,00:00.0
11649,Vista,1.1116E+13,5,2005,00:00.0
11650,SuperiorCard,3.33399E+13,6,2005,00:00.0
11651,Distinguish,5.55569E+13,9,2005,00:00.0
11652,Distinguish,5.55526E+13,1,2008,00:00.0
11653,ColonialVoice,7.77765E+13,5,2007,00:00.0
11654,ColonialVoice,7.77751E+13,11,2006,00:00.0
11655,SuperiorCard,3.3332E+13,5,2006,00:00.0
11656,Distinguish,5.55545E+13,2,2005,00:00.0
11657,Vista,1.11115E+13,12,2006,00:00.0
11658,ColonialVoice,7.77779E+13,4,2005,00:00.0
11659,Distinguish,5.55529E+13,4,2007,00:00.0
11660,Vista,1.1119E+13,2,2007,00:00.0
11661,Vista,1.11169E+13,3,2008,00:00.0
11662,SuperiorCard,3.33398E+13,6,2007,00:00.0
11663,ColonialVoice,7.77775E+13,6,2007,00:00.0
11664,ColonialVoice,7.77733E+13,6,2008,00:00.0
11665,SuperiorCard,3.33389E+13,1,2008,00:00.0
11666,SuperiorCard,3.33354E+13,6,2008,00:00.0
11667,SuperiorCard,3.33337E+13,10,2006,00:00.0
11668,SuperiorCard,3.33356E+13,7,2006,00:00.0
11669,ColonialVoice,7.7772E+13,9,2005,00:00.0
11670,Vista,1.11134E+13,2,2006,00:00.0
11671,ColonialVoice,7.77761E+13,3,2005,00:00.0
11672,Distinguish,5.55596E+13,6,2007,00:00.0
11673,Vista,1.1119E+13,4,2008,00:00.0
11674,Distinguish,5.55562E+13,8,2005,00:00.0
11675,Vista,1.11181E+13,5,2006,00:00.0
11676,SuperiorCard,3.33339E+13,12,2006,00:00.0
11677,Distinguish,5.55524E+13,10,2006,00:00.0
11678,SuperiorCard,3.33324E+13,2,2008,00:00.0
11679,Vista,1.11173E+13,6,2006,00:00.0
11680,Distinguish,5.55515E+13,6,2006,00:00.0
11681,ColonialVoice,7.77721E+13,9,2006,00:00.0
11682,Distinguish,5.5557E+13,5,2005,00:00.0
11683,Distinguish,5.55557E+13,4,2008,00:00.0
11684,ColonialVoice,7.77722E+13,10,2007,00:00.0
11685,Vista,1.11142E+13,8,2007,00:00.0
11686,Vista,1.11127E+13,10,2007,00:00.0
11687,Vista,1.11193E+13,2,2006,00:00.0
11688,Vista,1.11173E+13,8,2005,00:00.0
11689,SuperiorCard,3.3333E+13,7,2007,00:00.0
11690,Vista,1.11186E+13,5,2005,00:00.0
11691,Vista,1.11187E+13,2,2007,00:00.0
11692,SuperiorCard,3.33338E+13,12,2006,00:00.0
11693,SuperiorCard,3.33347E+13,5,2006,00:00.0
11694,Distinguish,5.55565E+13,5,2006,00:00.0
11695,Distinguish,5.55532E+13,11,2008,00:00.0
11696,ColonialVoice,7.7776E+13,11,2006,00:00.0
11697,Distinguish,5.55581E+13,11,2008,00:00.0
11698,Distinguish,5.55529E+13,11,2006,00:00.0
11699,Vista,1.11174E+13,5,2007,00:00.0
11700,SuperiorCard,3.33381E+13,9,2007,00:00.0
11701,ColonialVoice,7.77777E+13,10,2005,00:00.0
11702,Distinguish,5.55599E+13,2,2007,00:00.0
11703,SuperiorCard,3.33391E+13,2,2008,00:00.0
11704,Distinguish,5.55572E+13,11,2005,00:00.0
11705,Vista,1.11118E+13,9,2006,00:00.0
11706,Distinguish,5.5558E+13,1,2005,00:00.0
11707,Distinguish,5.55578E+13,9,2008,00:00.0
11708,SuperiorCard,3.33316E+13,6,2005,00:00.0
11709,Vista,1.11163E+13,7,2008,00:00.0
11710,Vista,1.11114E+13,10,2007,00:00.0
11711,SuperiorCard,3.33324E+13,11,2008,00:00.0
11712,Distinguish,5.55539E+13,2,2006,00:00.0
11713,SuperiorCard,3.33366E+13,5,2006,00:00.0
11714,Vista,1.11199E+13,11,2008,00:00.0
11715,ColonialVoice,7.77727E+13,9,2005,00:00.0
11716,SuperiorCard,3.3339E+13,7,2007,00:00.0
11717,SuperiorCard,3.33398E+13,3,2007,00:00.0
11718,Vista,1.11129E+13,2,2008,00:00.0
11719,ColonialVoice,7.77737E+13,10,2007,00:00.0
11720,Vista,1.11194E+13,4,2005,00:00.0
11721,Vista,1.11123E+13,10,2008,00:00.0
11722,Distinguish,5.55512E+13,3,2006,00:00.0
11723,ColonialVoice,7.77793E+13,2,2007,00:00.0
11724,Vista,1.11189E+13,9,2006,00:00.0
11725,ColonialVoice,7.77754E+13,4,2006,00:00.0
11726,Distinguish,5.55561E+13,1,2005,00:00.0
11727,ColonialVoice,7.77749E+13,7,2008,00:00.0
11728,Vista,1.11144E+13,10,2006,00:00.0
11729,Vista,1.11184E+13,5,2005,00:00.0
11730,Vista,1.11152E+13,2,2005,00:00.0
11731,SuperiorCard,3.33364E+13,4,2007,00:00.0
11732,Distinguish,5.55599E+13,2,2007,00:00.0
11733,ColonialVoice,7.77727E+13,2,2006,00:00.0
11734,Vista,1.11135E+13,10,2005,00:00.0
11735,SuperiorCard,3.33343E+13,8,2008,00:00.0
11736,ColonialVoice,7.77785E+13,11,2008,00:00.0
11737,SuperiorCard,3.33381E+13,2,2005,00:00.0
11738,ColonialVoice,7.77792E+13,6,2008,00:00.0
11739,ColonialVoice,7.77736E+13,7,2007,00:00.0
11740,SuperiorCard,3.33311E+13,2,2006,00:00.0
11741,SuperiorCard,3.33391E+13,4,2005,00:00.0
11742,Distinguish,5.55531E+13,7,2006,00:00.0
11743,Distinguish,5.55532E+13,10,2008,00:00.0
11744,Vista,1.11128E+13,8,2007,00:00.0
11745,Vista,1.11161E+13,6,2005,00:00.0
11746,SuperiorCard,3.33344E+13,10,2006,00:00.0
11747,SuperiorCard,3.33394E+13,8,2007,00:00.0
11748,ColonialVoice,7.77716E+13,10,2006,00:00.0
11749,Distinguish,5.55515E+13,4,2005,00:00.0
11750,Vista,1.11156E+13,9,2007,00:00.0
11751,Vista,1.11191E+13,4,2005,00:00.0
11752,SuperiorCard,3.33394E+13,12,2008,00:00.0
11753,Vista,1.11119E+13,8,2007,00:00.0
11754,SuperiorCard,3.33314E+13,11,2005,00:00.0
11755,SuperiorCard,3.33345E+13,4,2005,00:00.0
11756,SuperiorCard,3.33384E+13,5,2008,00:00.0
11757,Vista,1.11134E+13,4,2005,00:00.0
11758,ColonialVoice,7.7777E+13,2,2006,00:00.0
11759,ColonialVoice,7.77788E+13,9,2007,00:00.0
11760,Distinguish,5.55525E+13,5,2005,00:00.0
11761,ColonialVoice,7.77719E+13,4,2006,00:00.0
11762,Distinguish,5.55559E+13,10,2008,00:00.0
11763,ColonialVoice,7.77767E+13,7,2008,00:00.0
11764,SuperiorCard,3.33318E+13,12,2005,00:00.0
11765,ColonialVoice,7.77733E+13,3,2005,00:00.0
11766,ColonialVoice,7.77768E+13,8,2007,00:00.0
11767,SuperiorCard,3.33336E+13,8,2006,00:00.0
11768,Distinguish,5.55568E+13,1,2006,00:00.0
11769,ColonialVoice,7.77739E+13,6,2005,00:00.0
11770,ColonialVoice,7.77711E+13,8,2008,00:00.0
11771,SuperiorCard,3.33381E+13,3,2006,00:00.0
11772,Vista,1.11178E+13,8,2007,00:00.0
11773,SuperiorCard,3.33371E+13,4,2005,00:00.0
11774,Distinguish,5.55531E+13,10,2007,00:00.0
11775,Vista,1.11172E+13,8,2007,00:00.0
11776,ColonialVoice,7.77797E+13,1,2006,00:00.0
11777,SuperiorCard,3.3339E+13,7,2008,00:00.0
11778,Distinguish,5.55549E+13,12,2006,00:00.0
11779,SuperiorCard,3.33378E+13,10,2008,00:00.0
11780,Vista,1.11118E+13,8,2006,00:00.0
11781,ColonialVoice,7.77714E+13,7,2007,00:00.0
11782,ColonialVoice,7.77768E+13,6,2005,00:00.0
11783,ColonialVoice,7.77744E+13,7,2007,00:00.0
11784,Distinguish,5.55596E+13,7,2008,00:00.0
11785,SuperiorCard,3.33381E+13,1,2008,00:00.0
11786,Vista,1.11135E+13,9,2008,00:00.0
11787,Vista,1.11117E+13,2,2006,00:00.0
11788,Distinguish,5.55529E+13,2,2005,00:00.0
11789,Distinguish,5.55566E+13,1,2005,00:00.0
11790,SuperiorCard,3.33339E+13,12,2007,00:00.0
11791,Vista,1.11183E+13,11,2008,00:00.0
11792,ColonialVoice,7.77798E+13,10,2007,00:00.0
11793,ColonialVoice,7.77746E+13,1,2007,00:00.0
11794,ColonialVoice,7.77785E+13,9,2005,00:00.0
11795,ColonialVoice,7.77738E+13,2,2007,00:00.0
11796,Vista,1.11171E+13,8,2005,00:00.0
11797,Distinguish,5.5558E+13,2,2008,00:00.0
11798,Vista,1.11139E+13,10,2008,00:00.0
11799,ColonialVoice,7.77711E+13,2,2006,00:00.0
11800,Distinguish,5.55528E+13,12,2006,00:00.0
11801,Distinguish,5.55591E+13,7,2008,00:00.0
11802,SuperiorCard,3.33348E+13,8,2007,00:00.0
11803,SuperiorCard,3.33328E+13,9,2008,00:00.0
11804,Vista,1.11164E+13,9,2007,00:00.0
11805,ColonialVoice,7.77712E+13,2,2005,00:00.0
11806,ColonialVoice,7.77747E+13,3,2005,00:00.0
11807,SuperiorCard,3.33377E+13,3,2008,00:00.0
11808,Vista,1.11136E+13,1,2005,00:00.0
11809,Vista,1.11161E+13,12,2005,00:00.0
11810,Distinguish,5.55516E+13,10,2005,00:00.0
11811,ColonialVoice,7.77741E+13,11,2007,00:00.0
11812,Distinguish,5.5558E+13,9,2005,00:00.0
11813,ColonialVoice,7.77757E+13,4,2006,00:00.0
11814,ColonialVoice,7.77797E+13,4,2008,00:00.0
11815,SuperiorCard,3.33336E+13,1,2005,00:00.0
11816,ColonialVoice,7.77768E+13,5,2005,00:00.0
11817,Vista,1.11156E+13,7,2007,00:00.0
11818,ColonialVoice,7.77783E+13,6,2006,00:00.0
11819,ColonialVoice,7.77798E+13,1,2007,00:00.0
11820,SuperiorCard,3.33395E+13,8,2006,00:00.0
11821,Vista,1.11185E+13,8,2006,00:00.0
11822,ColonialVoice,7.77754E+13,1,2006,00:00.0
11823,ColonialVoice,7.77761E+13,3,2005,00:00.0
11824,Vista,1.11118E+13,8,2006,00:00.0
11825,ColonialVoice,7.77795E+13,5,2005,00:00.0
11826,SuperiorCard,3.33311E+13,6,2006,00:00.0
11827,ColonialVoice,7.77786E+13,1,2007,00:00.0
11828,ColonialVoice,7.77717E+13,7,2005,00:00.0
11829,ColonialVoice,7.77793E+13,8,2006,00:00.0
11830,Distinguish,5.5559E+13,5,2006,00:00.0
11831,Distinguish,5.55574E+13,5,2006,00:00.0
11832,SuperiorCard,3.33387E+13,3,2008,00:00.0
11833,Vista,1.11151E+13,5,2005,00:00.0
11834,ColonialVoice,7.77763E+13,7,2006,00:00.0
11835,Vista,1.11123E+13,8,2008,00:00.0
11836,Distinguish,5.55584E+13,8,2005,00:00.0
11837,SuperiorCard,3.33364E+13,8,2008,00:00.0
11838,ColonialVoice,7.7773E+13,9,2005,00:00.0
11839,ColonialVoice,7.77777E+13,11,2008,00:00.0
11840,SuperiorCard,3.33325E+13,2,2007,00:00.0
11841,SuperiorCard,3.33384E+13,2,2007,00:00.0
11842,Distinguish,5.55551E+13,3,2006,00:00.0
11843,SuperiorCard,3.33379E+13,4,2007,00:00.0
11844,Distinguish,5.55565E+13,3,2008,00:00.0
11845,SuperiorCard,3.33352E+13,1,2005,00:00.0
11846,Vista,1.11182E+13,3,2007,00:00.0
11847,Distinguish,5.55529E+13,6,2005,00:00.0
11848,SuperiorCard,3.33341E+13,8,2007,00:00.0
11849,Distinguish,5.55547E+13,11,2005,00:00.0
11850,Distinguish,5.55558E+13,4,2006,00:00.0
11851,Distinguish,5.55533E+13,12,2006,00:00.0
11852,SuperiorCard,3.3335E+13,4,2006,00:00.0
11853,ColonialVoice,7.77723E+13,2,2006,00:00.0
11854,ColonialVoice,7.77737E+13,6,2005,00:00.0
11855,ColonialVoice,7.7774E+13,8,2008,00:00.0
11856,Vista,1.11199E+13,8,2005,00:00.0
11857,Vista,1.1113E+13,3,2008,00:00.0
11858,SuperiorCard,3.33387E+13,1,2005,00:00.0
11859,SuperiorCard,3.33357E+13,9,2008,00:00.0
11860,ColonialVoice,7.7778E+13,7,2007,00:00.0
11861,SuperiorCard,3.33398E+13,11,2007,00:00.0
11862,SuperiorCard,3.33398E+13,7,2006,00:00.0
11863,ColonialVoice,7.77747E+13,3,2006,00:00.0
11864,SuperiorCard,3.33323E+13,12,2008,00:00.0
11865,Distinguish,5.55547E+13,5,2006,00:00.0
11866,Distinguish,5.55554E+13,1,2008,00:00.0
11867,SuperiorCard,3.33391E+13,12,2005,00:00.0
11868,ColonialVoice,7.77792E+13,4,2005,00:00.0
11869,Distinguish,5.5559E+13,5,2008,00:00.0
11870,SuperiorCard,3.33336E+13,9,2008,00:00.0
11871,SuperiorCard,3.33331E+13,10,2005,00:00.0
11872,SuperiorCard,3.33344E+13,5,2007,00:00.0
11873,Vista,1.11174E+13,8,2006,00:00.0
11874,SuperiorCard,3.33378E+13,6,2008,00:00.0
11875,Vista,1.11136E+13,4,2005,00:00.0
11876,Distinguish,5.55581E+13,4,2007,00:00.0
11877,SuperiorCard,3.33356E+13,2,2007,00:00.0
11878,SuperiorCard,3.33359E+13,3,2005,00:00.0
11879,ColonialVoice,7.77777E+13,12,2007,00:00.0
11880,Vista,1.11145E+13,1,2007,00:00.0
11881,Vista,1.11159E+13,11,2008,00:00.0
11882,Vista,1.11173E+13,8,2008,00:00.0
11883,ColonialVoice,7.77753E+13,2,2007,00:00.0
11884,Vista,1.11145E+13,5,2008,00:00.0
11885,Distinguish,5.55529E+13,1,2006,00:00.0
11886,Vista,1.11117E+13,2,2006,00:00.0
11887,Distinguish,5.55594E+13,7,2006,00:00.0
11888,SuperiorCard,3.33376E+13,5,2005,00:00.0
11889,SuperiorCard,3.33392E+13,10,2005,00:00.0
11890,ColonialVoice,7.77772E+13,2,2008,00:00.0
11891,ColonialVoice,7.77771E+13,6,2005,00:00.0
11892,Distinguish,5.55558E+13,10,2005,00:00.0
11893,Vista,1.11184E+13,8,2006,00:00.0
11894,Distinguish,5.55596E+13,4,2006,00:00.0
11895,SuperiorCard,3.3335E+13,4,2008,00:00.0
11896,ColonialVoice,7.77781E+13,4,2008,00:00.0
11897,Vista,1.1115E+13,3,2006,00:00.0
11898,SuperiorCard,3.33387E+13,5,2006,00:00.0
11899,Vista,1.11132E+13,8,2006,00:00.0
11900,SuperiorCard,3.33369E+13,10,2006,00:00.0
11901,Distinguish,5.55524E+13,5,2006,00:00.0
11902,ColonialVoice,7.77735E+13,10,2008,00:00.0
11903,SuperiorCard,3.3337E+13,7,2008,00:00.0
11904,ColonialVoice,7.77785E+13,8,2006,00:00.0
11905,Distinguish,5.55534E+13,8,2006,00:00.0
11906,Distinguish,5.55593E+13,12,2005,00:00.0
11907,Vista,1.11113E+13,7,2008,00:00.0
11908,SuperiorCard,3.33368E+13,11,2006,00:00.0
11909,ColonialVoice,7.77729E+13,3,2005,00:00.0
11910,SuperiorCard,3.3334E+13,6,2006,00:00.0
11911,Distinguish,5.55541E+13,3,2005,00:00.0
11912,SuperiorCard,3.3335E+13,6,2005,00:00.0
11913,SuperiorCard,3.33358E+13,11,2005,00:00.0
11914,Vista,1.11183E+13,6,2006,00:00.0
11915,Vista,1.11152E+13,8,2006,00:00.0
11916,SuperiorCard,3.33376E+13,12,2007,00:00.0
11917,Distinguish,5.55544E+13,7,2007,00:00.0
11918,Distinguish,5.55584E+13,2,2007,00:00.0
11919,ColonialVoice,7.77754E+13,3,2007,00:00.0
11920,SuperiorCard,3.33314E+13,7,2007,00:00.0
11921,SuperiorCard,3.33366E+13,9,2007,00:00.0
11922,Distinguish,5.55573E+13,6,2007,00:00.0
11923,SuperiorCard,3.33387E+13,8,2008,00:00.0
11924,ColonialVoice,7.77718E+13,4,2008,00:00.0
11925,Distinguish,5.55548E+13,6,2005,00:00.0
11926,SuperiorCard,3.33399E+13,11,2005,00:00.0
11927,ColonialVoice,7.77752E+13,7,2005,00:00.0
11928,SuperiorCard,3.33354E+13,4,2008,00:00.0
11929,Vista,1.11188E+13,4,2007,00:00.0
11930,ColonialVoice,7.77726E+13,1,2007,00:00.0
11931,SuperiorCard,3.33319E+13,6,2006,00:00.0
11932,Distinguish,5.55564E+13,11,2006,00:00.0
11933,Vista,1.11159E+13,5,2005,00:00.0
11934,SuperiorCard,3.33373E+13,5,2005,00:00.0
11935,Vista,1.1111E+13,12,2008,00:00.0
11936,SuperiorCard,3.33369E+13,2,2005,00:00.0
11937,Vista,1.11163E+13,9,2006,00:00.0
11938,Distinguish,5.55585E+13,7,2005,00:00.0
11939,ColonialVoice,7.77764E+13,2,2008,00:00.0
11940,Distinguish,5.55575E+13,4,2006,00:00.0
11941,ColonialVoice,7.77778E+13,4,2008,00:00.0
11942,Vista,1.11138E+13,5,2006,00:00.0
11943,ColonialVoice,7.77719E+13,9,2007,00:00.0
11944,ColonialVoice,7.77778E+13,12,2005,00:00.0
11945,Distinguish,5.55555E+13,2,2006,00:00.0
11946,ColonialVoice,7.77757E+13,5,2008,00:00.0
11947,Distinguish,5.55585E+13,10,2006,00:00.0
11948,Vista,1.11156E+13,6,2007,00:00.0
11949,Vista,1.1114E+13,2,2005,00:00.0
11950,Vista,1.11177E+13,4,2007,00:00.0
11951,SuperiorCard,3.33351E+13,10,2008,00:00.0
11952,SuperiorCard,3.33364E+13,6,2008,00:00.0
11953,Distinguish,5.55526E+13,5,2007,00:00.0
11954,SuperiorCard,3.33376E+13,5,2007,00:00.0
11955,SuperiorCard,3.3338E+13,4,2005,00:00.0
11956,SuperiorCard,3.33361E+13,2,2006,00:00.0
11957,ColonialVoice,7.77776E+13,4,2007,00:00.0
11958,Distinguish,5.55582E+13,4,2008,00:00.0
11959,SuperiorCard,3.3339E+13,9,2007,00:00.0
11960,ColonialVoice,7.77754E+13,9,2005,00:00.0
11961,ColonialVoice,7.77754E+13,7,2005,00:00.0
11962,Distinguish,5.55541E+13,8,2006,00:00.0
11963,ColonialVoice,7.77796E+13,3,2007,00:00.0
11964,ColonialVoice,7.77738E+13,7,2005,00:00.0
11965,Distinguish,5.55528E+13,12,2007,00:00.0
11966,Vista,1.11197E+13,6,2006,00:00.0
11967,SuperiorCard,3.3335E+13,11,2008,00:00.0
11968,ColonialVoice,7.77796E+13,7,2007,00:00.0
11969,Distinguish,5.55568E+13,3,2008,00:00.0
11970,Vista,1.11199E+13,6,2005,00:00.0
11971,ColonialVoice,7.77719E+13,3,2005,00:00.0
11972,Distinguish,5.55581E+13,5,2008,00:00.0
11973,ColonialVoice,7.77733E+13,2,2005,00:00.0
11974,SuperiorCard,3.33385E+13,9,2008,00:00.0
11975,Distinguish,5.55577E+13,2,2006,00:00.0
11976,SuperiorCard,3.33323E+13,2,2008,00:00.0
11977,ColonialVoice,7.77764E+13,3,2007,00:00.0
11978,Distinguish,5.55532E+13,8,2007,00:00.0
11979,Distinguish,5.55573E+13,12,2007,00:00.0
11980,Distinguish,5.55572E+13,10,2008,00:00.0
11981,ColonialVoice,7.77736E+13,6,2005,00:00.0
11982,SuperiorCard,3.33357E+13,10,2005,00:00.0
11983,Distinguish,5.55564E+13,3,2005,00:00.0
11984,Vista,1.11162E+13,5,2008,00:00.0
11985,ColonialVoice,7.77716E+13,6,2006,00:00.0
11986,Vista,1.11152E+13,12,2006,00:00.0
11987,Distinguish,5.55542E+13,10,2007,00:00.0
11988,ColonialVoice,7.77722E+13,10,2008,00:00.0
11989,SuperiorCard,3.33394E+13,9,2005,00:00.0
11990,Vista,1.11124E+13,10,2005,00:00.0
11991,Vista,1.11126E+13,1,2007,00:00.0
11992,Vista,1.11152E+13,7,2008,00:00.0
11993,Distinguish,5.55529E+13,2,2006,00:00.0
11994,ColonialVoice,7.77715E+13,6,2006,00:00.0
11995,ColonialVoice,7.77758E+13,6,2005,00:00.0
11996,ColonialVoice,7.77796E+13,1,2007,00:00.0
11997,Distinguish,5.5555E+13,2,2006,00:00.0
11998,SuperiorCard,3.33371E+13,4,2007,00:00.0
11999,Vista,1.11191E+13,1,2005,00:00.0
12000,SuperiorCard,3.33321E+13,7,2007,00:00.0
12001,Distinguish,5.556E+13,11,2008,00:00.0
12002,Vista,1.11165E+13,1,2007,00:00.0
12003,Distinguish,5.5551E+13,3,2008,00:00.0
12004,ColonialVoice,7.7774E+13,9,2005,00:00.0
12005,Distinguish,5.55549E+13,3,2006,00:00.0
12006,Distinguish,5.55525E+13,5,2008,00:00.0
12007,Vista,1.11167E+13,5,2007,00:00.0
12008,Vista,1.11196E+13,7,2007,00:00.0
12009,Distinguish,5.5552E+13,1,2008,00:00.0
12010,Distinguish,5.55593E+13,10,2006,00:00.0
12011,Distinguish,5.55583E+13,1,2006,00:00.0
12012,SuperiorCard,3.33319E+13,6,2005,00:00.0
12013,Vista,1.11147E+13,10,2008,00:00.0
12014,Distinguish,5.55568E+13,10,2008,00:00.0
12015,SuperiorCard,3.33357E+13,7,2006,00:00.0
12016,SuperiorCard,3.33326E+13,3,2005,00:00.0
12017,ColonialVoice,7.77784E+13,1,2008,00:00.0
12018,Distinguish,5.5552E+13,5,2006,00:00.0
12019,Vista,1.11162E+13,4,2006,00:00.0
12020,Vista,1.11127E+13,6,2005,00:00.0
12021,Distinguish,5.55525E+13,1,2005,00:00.0
12022,Vista,1.11183E+13,5,2007,00:00.0
12023,SuperiorCard,3.33391E+13,6,2008,00:00.0
12024,Vista,1.11156E+13,3,2007,00:00.0
12025,Distinguish,5.5557E+13,11,2005,00:00.0
12026,Vista,1.11115E+13,5,2005,00:00.0
12027,SuperiorCard,3.33315E+13,5,2006,00:00.0
12028,Distinguish,5.5555E+13,11,2008,00:00.0
12029,Vista,1.11197E+13,4,2007,00:00.0
12030,ColonialVoice,7.77728E+13,1,2005,00:00.0
12031,Distinguish,5.55569E+13,9,2005,00:00.0
12032,SuperiorCard,3.33381E+13,7,2007,00:00.0
12033,Vista,1.11156E+13,2,2006,00:00.0
12034,ColonialVoice,7.77715E+13,2,2005,00:00.0
12035,ColonialVoice,7.77718E+13,8,2006,00:00.0
12036,ColonialVoice,7.77776E+13,8,2008,00:00.0
12037,SuperiorCard,3.33385E+13,5,2006,00:00.0
12038,ColonialVoice,7.77747E+13,5,2006,00:00.0
12039,Vista,1.11117E+13,7,2007,00:00.0
12040,Vista,1.11137E+13,10,2008,00:00.0
12041,ColonialVoice,7.77753E+13,2,2005,00:00.0
12042,Distinguish,5.5551E+13,11,2006,00:00.0
12043,Distinguish,5.55511E+13,2,2007,00:00.0
12044,Distinguish,5.55514E+13,9,2005,00:00.0
12045,SuperiorCard,3.3337E+13,1,2007,00:00.0
12046,Distinguish,5.5555E+13,6,2005,00:00.0
12047,Vista,1.11114E+13,12,2007,00:00.0
12048,Vista,1.11192E+13,7,2005,00:00.0
12049,Vista,1.11165E+13,11,2008,00:00.0
12050,Distinguish,5.55523E+13,8,2008,00:00.0
12051,SuperiorCard,3.33398E+13,3,2005,00:00.0
12052,Vista,1.11157E+13,12,2008,00:00.0
12053,ColonialVoice,7.77732E+13,2,2006,00:00.0
12054,ColonialVoice,7.77712E+13,12,2008,00:00.0
12055,ColonialVoice,7.77761E+13,8,2005,00:00.0
12056,SuperiorCard,3.33392E+13,1,2005,00:00.0
12057,ColonialVoice,7.77758E+13,10,2006,00:00.0
12058,Vista,1.11111E+13,2,2005,00:00.0
12059,Vista,1.11151E+13,1,2008,00:00.0
12060,ColonialVoice,7.77796E+13,3,2007,00:00.0
12061,Distinguish,5.55537E+13,3,2008,00:00.0
12062,Distinguish,5.55531E+13,9,2008,00:00.0
12063,Vista,1.11185E+13,6,2006,00:00.0
12064,ColonialVoice,7.77764E+13,5,2006,00:00.0
12065,ColonialVoice,7.77786E+13,5,2005,00:00.0
12066,Distinguish,5.55556E+13,1,2005,00:00.0
12067,ColonialVoice,7.77763E+13,9,2005,00:00.0
12068,ColonialVoice,7.77792E+13,5,2007,00:00.0
12069,Distinguish,5.55529E+13,12,2008,00:00.0
12070,Vista,1.11175E+13,8,2008,00:00.0
12071,ColonialVoice,7.77729E+13,12,2005,00:00.0
12072,ColonialVoice,7.77744E+13,5,2008,00:00.0
12073,Vista,1.11178E+13,4,2005,00:00.0
12074,Vista,1.11191E+13,2,2006,00:00.0
12075,ColonialVoice,7.77756E+13,11,2005,00:00.0
12076,SuperiorCard,3.33335E+13,11,2006,00:00.0
12077,Vista,1.11115E+13,12,2007,00:00.0
12078,Vista,1.11156E+13,7,2007,00:00.0
12079,SuperiorCard,3.33321E+13,1,2008,00:00.0
12080,ColonialVoice,7.77739E+13,5,2005,00:00.0
12081,SuperiorCard,3.3334E+13,8,2005,00:00.0
12082,Vista,1.11134E+13,9,2005,00:00.0
12083,SuperiorCard,3.33388E+13,4,2007,00:00.0
12084,Vista,1.11174E+13,10,2008,00:00.0
12085,SuperiorCard,3.3331E+13,6,2007,00:00.0
12086,Vista,1.11132E+13,6,2005,00:00.0
12087,Distinguish,5.55537E+13,2,2006,00:00.0
12088,Distinguish,5.55598E+13,10,2008,00:00.0
12089,ColonialVoice,7.77731E+13,6,2006,00:00.0
12090,SuperiorCard,3.33334E+13,3,2008,00:00.0
12091,ColonialVoice,7.77747E+13,3,2005,00:00.0
12092,Distinguish,5.55564E+13,10,2008,00:00.0
12093,SuperiorCard,3.33374E+13,8,2008,00:00.0
12094,Vista,1.1111E+13,11,2006,00:00.0
12095,Distinguish,5.5557E+13,10,2008,00:00.0
12096,Distinguish,5.55549E+13,1,2005,00:00.0
12097,ColonialVoice,7.77783E+13,8,2008,00:00.0
12098,SuperiorCard,3.33365E+13,10,2006,00:00.0
12099,Distinguish,5.55512E+13,12,2005,00:00.0
12100,Vista,1.11135E+13,11,2008,00:00.0
12101,SuperiorCard,3.33373E+13,3,2006,00:00.0
12102,ColonialVoice,7.77728E+13,1,2007,00:00.0
12103,Distinguish,5.55559E+13,2,2006,00:00.0
12104,Vista,1.11166E+13,4,2006,00:00.0
12105,Distinguish,5.55565E+13,6,2005,00:00.0
12106,ColonialVoice,7.77776E+13,8,2006,00:00.0
12107,ColonialVoice,7.7779E+13,2,2008,00:00.0
12108,ColonialVoice,7.7777E+13,3,2006,00:00.0
12109,Distinguish,5.55581E+13,4,2005,00:00.0
12110,SuperiorCard,3.33311E+13,4,2005,00:00.0
12111,SuperiorCard,3.33317E+13,7,2006,00:00.0
12112,Distinguish,5.55575E+13,2,2007,00:00.0
12113,ColonialVoice,7.77745E+13,3,2005,00:00.0
12114,ColonialVoice,7.77723E+13,5,2007,00:00.0
12115,Distinguish,5.55567E+13,1,2008,00:00.0
12116,SuperiorCard,3.33377E+13,3,2005,00:00.0
12117,Vista,1.1113E+13,2,2006,00:00.0
12118,SuperiorCard,3.33388E+13,8,2006,00:00.0
12119,Distinguish,5.55566E+13,12,2005,00:00.0
12120,SuperiorCard,3.33374E+13,4,2007,00:00.0
12121,SuperiorCard,3.33382E+13,9,2008,00:00.0
12122,Vista,1.11143E+13,1,2007,00:00.0
12123,Vista,1.11134E+13,4,2005,00:00.0
12124,SuperiorCard,3.33394E+13,11,2005,00:00.0
12125,Vista,1.11162E+13,3,2005,00:00.0
12126,Distinguish,5.55552E+13,8,2005,00:00.0
12127,ColonialVoice,7.77772E+13,8,2007,00:00.0
12128,SuperiorCard,3.33354E+13,6,2007,00:00.0
12129,Distinguish,5.55521E+13,6,2005,00:00.0
12130,Distinguish,5.55594E+13,8,2008,00:00.0
12131,Vista,1.11138E+13,1,2007,00:00.0
12132,Distinguish,5.55566E+13,6,2005,00:00.0
12133,ColonialVoice,7.77793E+13,11,2008,00:00.0
12134,ColonialVoice,7.77716E+13,10,2005,00:00.0
12135,ColonialVoice,7.77732E+13,2,2008,00:00.0
